,Sparsity,Proximity,Constraint_Violation,Redundancy,y-Nearest-Neighbours-Probability,y-Nearest-Neighbours-Distance,Time_taken,y-Nearest-Neighbours-Manifold-Distance,Sphere-Manifold-Distance,Success_Rate,Average_Time,y-Nearest-Neighbours
0,7.0,2.2108220924104094,1.0,5.0,0.0,7.6000000000000005,0.025462860001425724,2.1889894621977675,,0.842,0.0035503670280013465,0.3230403800475059
1,6.0,1.2912702308721618,0.0,5.0,0.8,6.0,0.019158962000801694,0.35690627799653313,0.35755596587491684,,,
2,7.0,2.304006927345754,0.0,6.0,1.0,7.6000000000000005,0.019092770002316684,2.1463598890557836,,,,
3,7.0,2.3657731323492044,0.0,5.0,0.19999999999999996,7.0,0.019440012001723517,1.356250550692996,,,,
4,7.0,2.3995165572672508,0.0,5.0,0.6,7.0,0.01977296900076908,1.3240311912906517,,,,
5,7.0,2.2525673921197176,0.0,5.0,0.0,8.0,0.019558160998712992,2.7943117637747377,,,,
6,6.0,1.3699178468388125,0.0,5.0,1.0,6.800000000000001,0.020408249001775403,1.2631732975052783,,,,
7,5.0,0.11054487864343304,0.0,5.0,0.0,6.800000000000001,0.019779515998379793,1.2170483465800106,,,,
8,7.0,2.235391137606089,0.0,4.0,1.0,8.0,0.020533134000288555,2.3047209471733003,,,,
9,6.0,1.2517407217957475,0.0,5.0,1.0,7.0,0.019367762997717364,1.2917767356299037,,,,
10,6.0,1.012486956023783,0.0,6.0,0.0,7.2,0.019238043001678307,2.017714580489394,,,,
11,8.0,3.245849218649176,0.0,8.0,0.0,8.0,0.01920816599886166,3.0573101039528865,,,,
12,7.0,2.2606050237883637,0.0,5.0,0.3999999999999999,8.8,0.01926665199789568,3.216087894413069,,,,
13,8.0,3.191229037844395,0.0,3.0,0.0,8.0,0.018851382003049366,2.244799414573929,,,,
14,7.0,2.195639520380654,0.0,5.0,0.8,8.0,0.019988103998912266,2.196213258776996,,,,
15,6.0,1.1255937756725798,1.0,4.0,0.6,7.0,0.020154567999270512,1.109001660263045,,,,
16,8.0,3.396124857272939,0.0,5.0,0.0,7.800000000000001,0.01921913099795347,2.4485239904204135,,,,
17,7.0,2.2150226190616342,0.0,7.0,0.0,9.0,0.019603726999775972,3.268965954102698,,,,
18,7.0,2.0274370346374084,1.0,5.0,0.0,6.800000000000001,0.020262703001208138,1.2005889474811149,,,,
19,8.0,3.2901201089640058,1.0,5.0,0.19999999999999996,7.800000000000001,0.020153827001195168,2.364843780644611,,,,
20,6.0,1.0060730766561616,0.0,6.0,1.0,5.800000000000001,0.021550270001171157,0.04560048608221699,0.2878521878116162,,,
21,7.0,2.2989471854322243,0.0,6.0,0.8,8.0,0.020972278998669935,2.3402033787312493,,,,
22,5.0,0.18964578646797087,0.0,4.0,0.19999999999999996,5.6000000000000005,0.019280360000266228,0.3216038945441132,0.3375269587144215,,,
23,7.0,2.224670925513216,1.0,4.0,0.3999999999999999,7.0,0.022375094002200058,1.57403337948389,,,,
24,6.0,1.3873822512680087,0.0,5.0,1.0,6.800000000000001,0.019251724999776343,1.2328310973983447,,,,
25,7.0,2.2712074815406917,0.0,5.0,0.19999999999999996,8.0,0.01940767400083132,2.4019276602313155,,,,
26,6.0,1.241730053805255,0.0,4.0,0.3999999999999999,7.0,0.019142596996971406,1.3516861841100483,,,,
27,8.0,3.0451785314662363,0.0,6.0,0.19999999999999996,8.0,0.019317872000101488,2.4106081303279265,,,,
28,7.0,2.2430547655222366,0.0,4.0,0.3999999999999999,6.800000000000001,0.01989363499887986,1.9028526786859663,,,,
29,8.0,3.345724711995903,0.0,5.0,0.19999999999999996,8.0,0.018819536999217235,2.7169439867177747,,,,
30,7.0,2.2050510048053784,0.0,4.0,0.19999999999999996,8.0,0.018746044999716105,2.3818687206644547,,,,
31,6.0,1.164986274722326,0.0,5.0,0.3999999999999999,8.0,0.01908957200066652,2.2813423082723796,,,,
32,6.0,1.2948889121949803,0.0,5.0,0.3999999999999999,7.0,0.019596815000113565,1.6557768906157708,,,,
33,5.0,0.19399015363444685,0.0,5.0,0.8,6.800000000000001,0.01920506000169553,1.1653482322857496,,,,
34,8.0,3.1254741684649874,0.0,6.0,0.0,8.0,0.01911070300047868,2.5106552132489477,,,,
35,7.0,2.3492338515016336,0.0,5.0,0.8,7.0,0.01898246899872902,1.232868497800211,,,,
36,8.0,3.1547573221229306,0.0,4.0,0.8,7.800000000000001,0.018938165998406475,2.1588680872781274,,,,
37,8.0,3.1710292173257457,0.0,5.0,0.0,6.800000000000001,0.018800331999955233,1.3143659248031407,,,,
38,8.0,3.1452126170082417,0.0,6.0,0.0,7.6000000000000005,0.0214906629989855,2.0875644811596636,,,,
39,6.0,1.267908276851856,0.0,3.0,0.6,6.800000000000001,0.019036354999116156,1.2483790144105635,,,,
40,8.0,3.1724890375422428,0.0,6.0,1.0,8.0,0.023557119002362015,2.1611341512952755,,,,
