,Sparsity,Proximity,Constraint_Violation,Redundancy,y-Nearest-Neighbours-Probability,y-Nearest-Neighbours-Distance,Time_taken,y-Nearest-Neighbours-Manifold-Distance,Sphere-Manifold-Distance,Success_Rate,Average_Time,y-Nearest-Neighbours
191,9.0,3.9345942700110648,2.0,9.0,1.0,6.0,1.6970855539984768,0.4319712339541907,0.316321413828704,,,
192,8.0,2.9602384012611496,1.0,7.0,1.0,6.0,1.6914725120004732,0.4319712339541907,0.316321413828704,,,
193,8.0,2.98697366785263,1.0,7.0,0.8,6.0,1.6971577360018273,0.8814002258703509,,,,
194,7.0,1.5051202838927382,1.0,5.0,0.8,6.0,1.6878150810007355,0.4063794077302452,0.3282474216433584,,,
195,9.0,3.535085276866055,2.0,9.0,1.0,6.0,1.7220602250017691,0.4319712339541907,0.316321413828704,,,
196,6.0,0.6158537773438102,1.0,5.0,1.0,6.0,1.7059766680031316,0.5074764328256575,0.3646719058885337,,,
197,7.0,2.436101050845715,1.0,6.0,1.0,6.0,1.7190500659999088,0.8187712884732982,0.4381788657316683,,,
198,10.0,4.541627447484814,2.0,11.0,1.0,6.0,1.7081429719983134,0.4319712339541907,0.316321413828704,,,
199,7.0,1.7417691322151414,1.0,5.0,1.0,6.0,1.7386731270016753,0.4319712339541907,0.316321413828704,,,
200,10.0,4.8229016791170025,2.0,11.0,1.0,6.0,1.686611642006028,0.4319712339541907,0.316321413828704,,,
201,8.0,2.842483055381249,1.0,8.0,1.0,6.0,1.7331884250015719,0.542026340570187,0.38592367260274946,,,
202,8.0,2.9227818237200474,1.0,7.0,1.0,6.0,1.6811755480011925,0.4319712339541907,0.316321413828704,,,
203,7.0,1.5858815292410608,0.0,5.0,1.0,6.0,1.691139808994194,0.4319712339541907,0.316321413828704,,,
204,10.0,4.880447383231526,1.0,11.0,1.0,6.0,1.6931366510034422,0.4319712339541907,0.316321413828704,,,
205,7.0,1.7413622312506372,1.0,7.0,1.0,6.0,1.6947746380028548,0.31177812020047174,0.30634650489261556,,,
206,8.0,2.7260203444484996,2.0,7.0,1.0,6.0,1.6944802020007046,0.4319712339541907,0.316321413828704,,,
207,10.0,4.644618176338631,1.0,11.0,1.0,6.0,1.719754859994282,0.4319712339541907,0.316321413828704,,,
208,10.0,5.150743999304726,2.0,11.0,1.0,6.0,1.7258269289959571,0.4319712339541907,0.316321413828704,,,
209,8.0,2.6048436924752103,1.0,7.0,1.0,6.0,1.7107895130029647,0.42927822566723217,0.34583562945441615,,,
210,7.0,2.0317423725974395,1.0,5.0,1.0,6.0,1.6950450379954418,0.4319712339541907,0.316321413828704,,,
211,9.0,3.501940300738597,1.0,9.0,0.19999999999999996,6.0,1.6976712199975736,0.3331398035673137,0.32582257462907327,,,
212,8.0,2.784442031180915,2.0,7.0,1.0,6.0,1.693064785999013,0.4319712339541907,0.316321413828704,,,
213,8.0,2.759166767081242,2.0,7.0,1.0,6.0,1.6989194820052944,0.4319712339541907,0.316321413828704,,,
214,8.0,2.679640664032529,2.0,7.0,1.0,6.0,1.7152187480023713,0.3900901131091766,0.3378592009332539,,,
215,7.0,2.081203119610743,1.0,5.0,1.0,6.0,1.7001733590004733,0.4319712339541907,0.316321413828704,,,
216,8.0,2.6381737239203886,2.0,7.0,1.0,6.0,1.7087485500014736,0.4253686852409897,0.33069071158053504,,,
217,7.0,1.8213719085394868,1.0,5.0,0.19999999999999996,6.0,1.6760305269999662,0.39989417502584795,0.32901051392821773,,,
218,7.0,2.2645242283350404,1.0,5.0,1.0,6.0,1.7321965189985349,0.605720725962647,0.360706791038486,,,
219,7.0,2.2766326718323366,1.0,5.0,1.0,6.0,1.7010836920017027,0.37212414337090505,0.32240796191074444,,,
220,12.0,6.896965646357648,1.0,17.0,1.0,6.0,1.7031964990019333,0.4319712339541907,0.316321413828704,,,
221,10.0,4.963182554512398,1.0,11.0,1.0,6.0,1.6790971719965455,0.4319712339541907,0.316321413828704,,,
222,7.0,1.7923858632402176,1.0,7.0,0.19999999999999996,6.0,1.701404054001614,0.2518512989307515,0.2924774491363893,,,
223,9.0,3.636040444837775,2.0,9.0,1.0,6.0,1.6834987879992696,0.4319712339541907,0.316321413828704,,,
224,8.0,2.677001162977758,2.0,9.0,1.0,6.0,1.679181265993975,0.4319712339541907,0.316321413828704,,,
225,7.0,1.7183473398135598,1.0,7.0,0.19999999999999996,6.0,1.6785392229940044,0.2518512989307515,0.2924774491363893,,,
