,Sparsity,Proximity,Constraint_Violation,Redundancy,y-Nearest-Neighbours-Probability,y-Nearest-Neighbours-Distance,Time_taken,y-Nearest-Neighbours-Manifold-Distance,Sphere-Manifold-Distance,Success_Rate,Average_Time,y-Nearest-Neighbours
122,5.0,3.468437152764903e-08,0.0,5.0,0.3999999999999999,5.0,0.03609420999964641,0.14951212540746625,0.29809836518156907,,,
123,5.0,5.246727632912673e-08,0.0,5.0,0.8,5.0,0.020130117000007886,0.18718198458084778,0.32972539161042924,,,
124,7.0,1.2955031588369965,1.0,5.0,0.3999999999999999,6.0,31.31561790700107,0.19480625695492004,0.2373590086175167,,,
125,6.0,0.2369822372393149,1.0,5.0,0.8,6.0,0.020347065999885672,0.14970123427799306,0.21830350782570745,,,
126,7.0,1.1786741418165656,1.0,3.0,0.0,6.0,30.88857659200039,0.1693485476831502,0.30226428689904883,,,
127,6.0,0.35381435870365885,1.0,4.0,0.3999999999999999,6.0,0.029286146998856566,0.35038716887341437,0.3781726896802041,,,
128,6.0,0.23705251108648978,1.0,4.0,0.19999999999999996,6.0,0.03298908400029177,0.528682621201286,0.3512515230368502,,,
129,7.0,1.0599999928539696,0.0,5.0,0.3999999999999999,6.0,31.65892141200129,0.21863833490183895,0.2874315166367418,,,
130,5.0,1.0000000415806436,1.0,4.0,1.0,4.0,30.940526417,0.03148422904093008,0.23714837826244373,,,
131,7.0,1.236434475401496,1.0,5.0,0.19999999999999996,6.0,31.603295089000312,0.15392902648463855,0.23037376899946183,,,
132,7.0,1.234729427196702,1.0,5.0,0.0,6.0,0.03294095999990532,1.2009286240273012,,,,
133,7.0,1.2368751100989912,1.0,5.0,0.0,6.0,0.025670891998743173,0.3755983070914381,0.35398478647444764,,,
134,7.0,1.1194762276280603,1.0,5.0,0.3999999999999999,6.0,30.804769557998952,0.1891227314943121,0.33911596346139594,,,
135,7.0,1.2965516055795552,1.0,1.0,0.19999999999999996,6.0,0.02224325899987889,0.8983102037744649,0.4183945327948385,,,
136,6.0,0.1777340430268794,1.0,5.0,0.19999999999999996,6.0,0.03265554099925794,0.24015237771583756,0.2781267288834709,,,
137,7.0,1.1787879306305755,1.0,4.0,0.0,6.0,0.028537228999994113,0.16562690327469964,0.3151504012367863,,,
138,3.0,1.6221235896174413e-08,0.0,3.0,1.0,3.8000000000000003,31.595604992000517,0.08974187057529695,0.23963559336825846,,,
139,4.0,3.826470192092035e-08,0.0,4.0,1.0,4.0,0.0334007389992621,0.06602507297237194,0.3306518964960989,,,
140,4.0,3.741307055826759e-08,0.0,4.0,1.0,4.0,0.03607445700072276,0.026871251812788433,0.24589751867373133,,,
141,7.0,1.2950516075780314,1.0,5.0,0.3999999999999999,6.0,30.869876314000066,0.3412120605047993,0.30372157873142225,,,
142,7.0,1.1784909496936928,1.0,5.0,0.19999999999999996,6.0,31.107114562999413,0.2520723274862167,0.3235323681447778,,,
143,7.0,1.2955691006331242,1.0,4.0,0.0,6.0,0.03720774100111157,0.35367205015851544,0.24580176818336186,,,
144,7.0,1.119494370427897,1.0,5.0,0.0,6.0,0.03780554399963876,0.12821653105076092,0.3021665093248454,,,
145,6.0,0.05999999801215192,0.0,5.0,0.0,6.0,30.84026892500151,0.09999822428809842,0.3025738690071872,,,
146,5.0,4.9880146568703765e-08,0.0,5.0,1.0,5.0,0.03624643500006641,0.1415672348620852,0.25857927208363635,,,
147,7.0,1.119566973091787,1.0,1.0,0.0,6.0,30.043447295000078,0.1000616353433098,0.26182608722462986,,,
148,4.0,2.0826476043733777e-08,0.0,4.0,1.0,4.0,0.027637920999040944,0.13649822544536036,0.3077026721426169,,,
149,5.0,1.0000000282013852,0.0,4.0,0.6,4.0,31.05579062600009,0.25821637356562405,0.2900204077824433,,,
150,6.0,0.2949907638112519,1.0,5.0,0.0,6.0,31.072707634000835,0.38295831789460255,0.3336669210714979,,,
