,Sparsity,Proximity,Constraint_Violation,Redundancy,y-Nearest-Neighbours-Probability,y-Nearest-Neighbours-Distance,Time_taken,y-Nearest-Neighbours-Manifold-Distance,Sphere-Manifold-Distance,Success_Rate,Average_Time,y-Nearest-Neighbours
44,10.0,5.635562466980934,2.0,12.0,1.0,6.0,5.6793473529978655,0.638018994728901,0.4080450072460635,,,
45,11.0,6.380835895609993,2.0,14.0,1.0,6.0,5.671234870998887,0.6199473313492319,0.4036964456544569,,,
46,6.0,1.2462517334409255,1.0,6.0,1.0,6.0,5.645069894002518,0.6324232510727426,0.4074092778632936,,,
47,9.0,4.372402085650236,1.0,10.0,1.0,6.0,5.774294721006299,0.6268331370752831,0.4056917667221681,,,
48,7.0,2.5443013811567115,1.0,6.0,1.0,6.0,5.676473383005941,0.637509220043995,0.40792333987582574,,,
49,6.0,1.4935645821249737,1.0,6.0,1.0,6.0,5.663987874999293,0.6424582533043405,0.40789133410177053,,,
50,8.0,3.071354465178941,2.0,10.0,1.0,6.0,5.609817210002802,0.6342365793388863,0.40749182452964133,,,
51,10.0,5.244666417911222,2.0,12.0,1.0,6.0,5.662506281994865,0.630027358929493,0.40655529664568096,,,
52,10.0,5.252736880675749,2.0,12.0,1.0,6.0,5.798254187000566,0.6377795449894448,0.4078621417732122,,,
53,8.0,3.1919822661492674,0.0,8.0,1.0,6.0,5.958492990001105,0.611105798880436,0.40499175255543296,,,
54,8.0,3.3626170072501873,1.0,8.0,1.0,6.0,5.751311954008997,0.5612789622944375,0.3972007784726104,,,
55,6.0,1.7148332992542181,1.0,6.0,1.0,6.0,5.633424364001257,0.6291782877844354,0.40565251418372894,,,
56,9.0,4.081197930348045,1.0,10.0,1.0,6.0,5.63394315399637,0.6413986853760263,0.4076061421579177,,,
57,7.0,2.2015149520878863,1.0,8.0,1.0,6.0,5.660309102997417,0.5965628288191338,0.4046414471690496,,,
58,8.0,3.342432575142423,1.0,10.0,1.0,6.0,5.677791994996369,0.6287444285553475,0.4056737073033823,,,
59,8.0,3.168324192067778,1.0,10.0,1.0,6.0,5.668129597994266,0.6373318962257882,0.40788179126625923,,,
60,10.0,5.259111713873424,1.0,12.0,1.0,6.0,5.891601750001428,0.5978331319492837,0.40503137559350694,,,
61,10.0,5.467996795759328,2.0,12.0,1.0,6.0,5.676057144009974,0.6330154619616052,0.4072183382615736,,,
62,12.0,7.358486980891859,2.0,16.0,1.0,6.0,5.627136139009963,0.6340086809795876,0.40757984621000337,,,
63,12.0,7.098156887186137,2.0,16.0,1.0,6.0,5.760289985992131,0.6381577960651894,0.40787439561054284,,,
64,12.0,7.104307118623037,2.0,16.0,1.0,6.0,5.911742789001437,0.6368548444908639,0.4076301282758328,,,
65,10.0,5.194495225370853,1.0,12.0,1.0,6.0,5.743031187012093,0.6282478980225106,0.4063125488049052,,,
66,6.0,1.0870581429449133,1.0,6.0,1.0,6.0,5.695371865003835,0.6423638455074807,0.4079409568396113,,,
67,7.0,2.4587782844132624,1.0,8.0,1.0,6.0,5.674523877998581,0.6408139578503151,0.40748851429591154,,,
68,8.0,3.3039520354280723,1.0,10.0,1.0,6.0,5.722578941000393,0.6262537739676018,0.40555267717020904,,,
69,10.0,5.453451162401724,1.0,12.0,1.0,6.0,5.675407795992214,0.6395609013241311,0.4073085082598871,,,
70,9.0,4.753511081887024,1.0,10.0,1.0,6.0,5.627218562003691,0.6355930916470071,0.4078286020538114,,,
71,8.0,3.301103605584564,1.0,8.0,1.0,6.0,5.685263555991696,0.6302577845257302,0.4064090865911678,,,
72,9.0,4.355664186964209,1.0,10.0,1.0,6.0,5.655317064010887,0.6336735121410867,0.40754769231614296,,,
73,9.0,3.948912816075862,1.0,10.0,1.0,6.0,5.727924128004815,0.6340378276508828,0.4075421272640025,,,
74,9.0,4.452960431145145,1.0,10.0,1.0,6.0,6.07281088399759,0.6250217966240426,0.4052167223858933,,,
75,6.0,1.2856402174428443,1.0,6.0,1.0,6.0,5.737898256003973,0.63999996701894,0.4076156398645345,,,
76,8.0,3.0829094417677223,1.0,8.0,1.0,6.0,5.696411853990867,0.6359657637280007,0.40789260438289926,,,
77,8.0,3.093966898196093,1.0,10.0,1.0,6.0,5.636004741987563,0.6388219646614571,0.40766631865379305,,,
78,9.0,4.184430103483445,2.0,12.0,1.0,6.0,5.652161055011675,0.6314844302338143,0.4071627474555145,,,
79,10.0,5.212141837684609,1.0,12.0,1.0,6.0,6.303404770005727,0.6377599589031716,0.40792060453115164,,,
80,11.0,6.352052235793087,2.0,14.0,1.0,6.0,5.679672712998581,0.6356188140314599,0.4079487223737674,,,
81,10.0,5.28853199203666,1.0,12.0,1.0,6.0,5.723582612001337,0.6312566868465921,0.40708255749682,,,
82,8.0,3.3426529569348453,1.0,8.0,1.0,6.0,5.73759020298894,0.6196793429058571,0.40353690055678065,,,
83,11.0,6.329933489852021,1.0,14.0,1.0,6.0,5.652096810008516,0.610954695145466,0.4051582643644964,,,
84,9.0,3.6342339763233324,2.0,12.0,1.0,6.0,5.842193778997171,0.17129971491584772,0.26354985117448604,,,
85,6.0,1.2946795361885874,1.0,6.0,1.0,6.0,5.885726478998549,0.5840814284485359,0.4020130476060672,,,
86,8.0,3.083402739963665,0.0,10.0,1.0,6.0,5.639512020003167,0.591743462483265,0.40359277474042343,,,
87,7.0,2.372826128889426,1.0,8.0,1.0,6.0,5.681725650007138,0.6297195128601571,0.4063063152144504,,,
88,8.0,3.480290892115743,1.0,8.0,1.0,6.0,5.671270815000753,0.6198197327059289,0.4033593793735643,,,
89,11.0,6.774016237571614,2.0,14.0,1.0,6.0,5.762233857007232,0.6349226764839669,0.40790975874465296,,,
90,9.0,4.53681368494197,1.0,10.0,1.0,6.0,5.650015887993504,0.6388328007858773,0.4078730725934726,,,
91,11.0,6.113695392253374,1.0,14.0,1.0,6.0,5.747726076995605,0.6332855276268502,0.40726093086112247,,,
92,7.0,1.9048756744718331,1.0,8.0,1.0,6.0,5.708066393999616,0.6332587055367013,0.4073153188828322,,,
93,10.0,5.208142336158288,2.0,12.0,1.0,6.0,5.676224825001555,0.6374320141476174,0.4080110327535092,,,
